sample_id,file_path,person_id,person_name,split,source_ref,source_url,license,rights_note,sha256
000563,raw/lu_tm_du/0003.mp4,lu_tm_du,Lưu Tâm Du,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,763b5e54567ffd407603f52e218821ae77b4697436d3b5c8fd61f234fd11c023
000564,raw/lu_tm_du/0004.mp4,lu_tm_du,Lưu Tâm Du,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,bc76b970f773d9bcd5afca32bfdb70deb93bd72d2a1ebab898da2cd8da340197
000565,raw/lu_tm_du/0005.mp4,lu_tm_du,Lưu Tâm Du,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,c61d05ac5b7aebe057506a6962c85354afb6f9e0395b9724bf49af2601ddf5cd
000566,raw/lu_tm_du/0006.mp4,lu_tm_du,Lưu Tâm Du,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,5d1ed66bb5a7dddbb595d82b38ecda73b8ee9cadf8b5173eefc0f2be742fc17a
000567,raw/lu_tm_du/0007.mp4,lu_tm_du,Lưu Tâm Du,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,1e97d811c9a8397cc817f0ff9061eb99dfdc0980732368325982a1310a3bc37b
000568,raw/lu_tm_du/0008.mp4,lu_tm_du,Lưu Tâm Du,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,d0b5cc83731e3b69f94b8610838caa248bdc496d08ba943e2fdd86f83776188d
000569,raw/mai_davika/0001.mp4,mai_davika,Mai Davika,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,fdb28db532e155fd5ff1d009bf00bc8cc4ea410a05b16b4a85763cb9c14d10d2
000570,raw/mai_davika/0002.mp4,mai_davika,Mai Davika,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,23151fddd9f8f6f1f2c56794743cf5727a20a1917db453935000a70642ac2754
000571,raw/mai_davika/0003.mp4,mai_davika,Mai Davika,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,fa16f77133345fb876c4925d0e4ff2e3fd49e3a9a911959491450aab79111657
000572,raw/mai_davika/0004.mp4,mai_davika,Mai Davika,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,ff385f8f0b40459f8403c7b89d824c4ccd28cf875b968e7317d682c34c79c8c9
000573,raw/mai_davika/0005.mp4,mai_davika,Mai Davika,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,458645f5dad5bea653c605a1b3409b6c5c757560285fc426ebdf08c6c7be4950
000574,raw/mai_davika/0006.mp4,mai_davika,Mai Davika,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,8cfa3b6b4db73e095797751c4e94299bafcd4593dc98cfc9881f420c66a8d319
000575,raw/mai_davika/0007.mp4,mai_davika,Mai Davika,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,c38da5840db10a0eb0d70b8a56b64bd5a36a4fb9cb355dde0c9e358ba9d8332d
000576,raw/mao_hiu_ng/0001.mp4,mao_hiu_ng,Mao Hiểu Đồng,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,6a92006565b4988cf0b0c1ebf807184ebbe0931a6285437d7ff9de97c8324fca
000577,raw/mao_hiu_ng/0002.mp4,mao_hiu_ng,Mao Hiểu Đồng,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,2c717fbf1cc822d744aaa9b1d24d8dfd77e67a9e40a79851559c9312fa8814f6
000578,raw/mao_hiu_ng/0003.mp4,mao_hiu_ng,Mao Hiểu Đồng,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,c0820023dab1639f86480f1cbe26c94a5b948c451ad7d85593116736faa338cb
000579,raw/mao_hiu_ng/0004.mp4,mao_hiu_ng,Mao Hiểu Đồng,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,d2be7cf5023c177721d937ce540c3c525ed06a883a779f2c77576f58edf4addc
000580,raw/mao_hiu_ng/0005.mp4,mao_hiu_ng,Mao Hiểu Đồng,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,eb20aae6ecf9800ab7d31c0782814e41f49d72b431a801bd0fe282b60f765f4a
000581,raw/mao_hiu_ng/0006.mp4,mao_hiu_ng,Mao Hiểu Đồng,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,59e349b9ef24d9da2a45a640e2da269ce5f273a1c1b778dc3fcced2b67bd0b61
000582,raw/mao_hiu_ng/0007.mp4,mao_hiu_ng,Mao Hiểu Đồng,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,03a5387ed6b2720e772b451ad6c99dae6dfc55d389c48d2bbff72bc6031f750e
000583,raw/matsuzaka_keiko/0001.mp4,matsuzaka_keiko,Matsuzaka Keiko,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,4103dd4f6e945b6d81c73266a534c9b5f27cdfcd8d2ec0150efc67576e5e1b62
000584,raw/matsuzaka_keiko/0002.mp4,matsuzaka_keiko,Matsuzaka Keiko,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,1d56a9cc9e422ec7e610d6ebc1cabca159cff79a9bfb812819733368cfba22d7
000585,raw/matsuzaka_keiko/0003.mp4,matsuzaka_keiko,Matsuzaka Keiko,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,3e624f24e06f5d0583c7d16b3047cdf1630965360e2320bce581baeaefe39c5e
000586,raw/matsuzaka_keiko/0004.mp4,matsuzaka_keiko,Matsuzaka Keiko,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,bc3f08dcca23a35e8db3e8b78120bd7db05e558eced875159408f0d8c5ea139b
000587,raw/matsuzaka_keiko/0005.mp4,matsuzaka_keiko,Matsuzaka Keiko,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,2758da2eddd1dd39ae4ae6288035eaa4ec0c4f3150bcf015654c8354ac11278c
000588,raw/matsuzaka_keiko/0006.mp4,matsuzaka_keiko,Matsuzaka Keiko,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,14121886a238e76d5b0c0ff156b0a78adaf8a9256d867a2d04eb4241bf12f4ba
000589,raw/megan_fox/0001.mp4,megan_fox,Megan Fox,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,4fb42533ac21b658421cb7f4ba5aaa96874a2e713d36ab61324a89a45639a838
000590,raw/megan_fox/0002.mp4,megan_fox,Megan Fox,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,6bb6876458a2db753a30d4407b30456bda3df5b7e1fd0b3fd5b840b16971e171
000591,raw/megan_fox/0003.mp4,megan_fox,Megan Fox,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,6f7bf3ac23f3c02d0abc8b24d4c8877c2d858e7052ea98f4e40c1f9f619a081b
000592,raw/megan_fox/0004.mp4,megan_fox,Megan Fox,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,7d7abdd8298de9cbe3bbb815857137eac17465bb34ca1e095b769ae8482b7757
000593,raw/megan_fox/0005.mp4,megan_fox,Megan Fox,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,20533cb6f7229fb0dd3f08eb5d85e4ddb1e756332bf48406974f8f9d916e8727
000594,raw/megan_fox/0006.mp4,megan_fox,Megan Fox,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,89aa4263e400ce3fa64aef3ab0ed9e6ce44dc8130152d8eef8815639d7caa8ff
000595,raw/megan_fox/0007.mp4,megan_fox,Megan Fox,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,3231ef830ccd1f17d481436ca44f2baa30a507aa117b46af62cb10251bdbb991
000596,raw/megan_fox/0008.mp4,megan_fox,Megan Fox,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,1264929be7499016dadacc8e55cb814a96def55d9cd21a9d05fd333c724ba28b
000597,raw/millie_brady/0001.mp4,millie_brady,Millie Brady,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,5cb350166863c500a08f9f6b42141fcc0eff6b516a0e507b3fe1814cf7d42f22
000598,raw/millie_brady/0002.mp4,millie_brady,Millie Brady,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,a187ce9cdabcc866bbd451bd055b8cb5137e68b963f24615e242f2976fe3a5ac
000599,raw/millie_brady/0003.mp4,millie_brady,Millie Brady,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,472f6d11c0ff88add3dabe1f3b9c5216418c0a355366c4cd33c080e2631888f6
000600,raw/millie_brady/0004.mp4,millie_brady,Millie Brady,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,fda7681bff50e595812ad5fccdab0a8beaa59ea481157b74dc0ec4e1cdd59288
000601,raw/millie_brady/0005.mp4,millie_brady,Millie Brady,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,9e33c000f3ae2438e34c08cfff845c7374ddf48b2c332ccbc07f856f226d567c
000602,raw/millie_brady/0006.mp4,millie_brady,Millie Brady,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,040dad7893e91f805cb427533db6677fcb7a2c3823c42ae900926d4511bb525a
000603,raw/miriam_leone/0001.mp4,miriam_leone,Miriam Leone,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,e4963d498e170e7655861762847d5aee8660c8462ac8b58c5c4e482fa034f2a8
000604,raw/miriam_leone/0002.mp4,miriam_leone,Miriam Leone,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,c1cf1b3b45e5ad775bcafa0bb0dd871ec6e24998c21b3ec4b90fad40ba51867f
000605,raw/miriam_leone/0003.mp4,miriam_leone,Miriam Leone,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,674a71a73b7cbd890403f79f928c8b2b7c9808b150061811808308138084beed
000606,raw/miriam_leone/0004.mp4,miriam_leone,Miriam Leone,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,7cb72c5f1d54595c470c1932a6f71df2fdf0fa92be61a20c3484396459691d24
000607,raw/miriam_leone/0005.mp4,miriam_leone,Miriam Leone,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,bf788965aed3102bb10a67c9a0c7f6fb00e671a7f84ba5008aef1b6afb495045
000608,raw/miriam_leone/0006.mp4,miriam_leone,Miriam Leone,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,a89ad8e24367012df9722855c6f6fddef3bc997c310ecdc4ff2ce0c5ce1ba4a3
000609,raw/miriam_leone/0007.mp4,miriam_leone,Miriam Leone,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,e1065a5a0089a2def5f828d3ba9a027b6f60b18c14b3f87e6e0a1f14aac34972
000610,raw/miyazawa_rie/0001.mp4,miyazawa_rie,Miyazawa Rie,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,c9ba31fc95b6b8a7f97a6c5253509c5de415cea70df472526f616bf1bb4080a4
000611,raw/miyazawa_rie/0002.mp4,miyazawa_rie,Miyazawa Rie,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,a073cc3975f5236cda31b797b8a380a34d3a081a28c3bb7128e49a715d8518f5
000612,raw/miyazawa_rie/0003.mp4,miyazawa_rie,Miyazawa Rie,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,98a19270a2995c07e9a60d877c72ae3eceac325abdbcad173db83281258d2cf9
000613,raw/miyazawa_rie/0004.mp4,miyazawa_rie,Miyazawa Rie,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,4b69a6f1317a1a6cee3e5694322e488467c8c8f93ccc29fc7815353c4f3d7320
000614,raw/miyazawa_rie/0005.mp4,miyazawa_rie,Miyazawa Rie,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,47a53aff82273db5b0d84775aa37e197b69b6fb71c2a5e3a55252d46d8ea0de6
000615,raw/miyazawa_rie/0006.mp4,miyazawa_rie,Miyazawa Rie,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,b15466d0198570549fd78b552d49325ce9cafd16efedf055f0f3dc7d23f3f45f
000616,raw/miyoshi_ayaka/0001.mp4,miyoshi_ayaka,Miyoshi Ayaka,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,185db32b0acebead295c64ebd9531a195bdcaf66547380fe63c7bbacedfa2b6e
000617,raw/miyoshi_ayaka/0002.mp4,miyoshi_ayaka,Miyoshi Ayaka,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,4281544fba760c8b3c81a6c11bf8dc2217782a8824d52ec52bcf6faa62976daf
000618,raw/miyoshi_ayaka/0003.mp4,miyoshi_ayaka,Miyoshi Ayaka,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,6d8a14b2c300771a9dafdee20b12193eef27ee4ea3d31595c35b021cdda4a63d
000619,raw/miyoshi_ayaka/0004.mp4,miyoshi_ayaka,Miyoshi Ayaka,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,15001c420acf69dfcc2e5ad70a80ba2ee5c25abdb64e120df4c7f42074a44655
000620,raw/miyoshi_ayaka/0005.mp4,miyoshi_ayaka,Miyoshi Ayaka,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,07e5bc3ceaebce92f0c31f17dae46408bf679c5afeb5eb48564fd4fc0c11a00e
000621,raw/miyoshi_ayaka/0006.mp4,miyoshi_ayaka,Miyoshi Ayaka,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,b21a99091ed51a4eddba785ac8dc96d3541bb5db77655a7f1c617608a5e0a38f
000622,raw/miyoshi_ayaka/0007.mp4,miyoshi_ayaka,Miyoshi Ayaka,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,87f4158f7ec5c8025b8e3a57facd8a755f361036fca833e3ea6186cb4634ad95
000623,raw/monica_belluci/0001.mp4,monica_belluci,Monica Belluci,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,0fe2a0efbaf29b82a5dfe851a377dca5f5ff3a6d0fec3c06ea6bc83de7ebfc5f
000624,raw/monica_belluci/0002.mp4,monica_belluci,Monica Belluci,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,6d647c8fc6ae2d308cf3e798abedfef80b213fe9e7d07d67edf8f9a074c8d9da
000625,raw/monica_belluci/0003.mp4,monica_belluci,Monica Belluci,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,c31ced232d009f65b5849f013036344c447a9c9727bc840a2fba9e49c348952e
000626,raw/monica_belluci/0004.mp4,monica_belluci,Monica Belluci,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,a22d25f0ee18066e6d687ce1b38eb602d94a62da3457e5a237df0e3a2752c52b
000627,raw/monica_belluci/0005.mp4,monica_belluci,Monica Belluci,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,7b829d217b231d6ad86928c5f31101b0e4155db415a7d5998b87614ef471bce0
000628,raw/monica_belluci/0006.mp4,monica_belluci,Monica Belluci,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,1c6ded95ea5c982f981598ff41f9f6df8237f0a4f3fcc5ba46c9f4e21abfd9ec
000629,raw/mnh_t_ngha/0001.mp4,mnh_t_ngha,Mạnh Tử Nghĩa,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,17df64300427db5b9176505066e69a0b2b55c5e5646f2a06156d0ad57ade35ec
000630,raw/mnh_t_ngha/0002.mp4,mnh_t_ngha,Mạnh Tử Nghĩa,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,8cff7456081fd9f0a202193f53ec5f9750566282ea2a20550158184ffc8995d8
000631,raw/mnh_t_ngha/0003.mp4,mnh_t_ngha,Mạnh Tử Nghĩa,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,46d8fdfcf2d3f463f56ad19af782201ada3b34097f29277a54cb970b8b570d6e
000632,raw/mnh_t_ngha/0004.mp4,mnh_t_ngha,Mạnh Tử Nghĩa,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,b24bd33b55217799d2509b87ace1819dde371f52ed75b52f56d827fcfe00e232
000633,raw/nagano_mei/0001.mp4,nagano_mei,Nagano Mei,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,15271023a395cab56c1ba83f94f3e9bdb0a005cbeeb6c52206bce41170adf733
000634,raw/nagano_mei/0002.mp4,nagano_mei,Nagano Mei,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,f348611e29089acddffce53c97ff01ec900d0b081dad6f062170cc1dfdef16b2
000635,raw/nagano_mei/0003.mp4,nagano_mei,Nagano Mei,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,00b58f978933787ae037d18ef53609abafe09553ebcdefcdb3da3cf3a2be7153
000636,raw/nagano_mei/0004.mp4,nagano_mei,Nagano Mei,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,47b2f3ac806bb98b1d34c37ceafb88f7665c632b7264be91a6c22e81e0016683
000637,raw/nagano_mei/0005.mp4,nagano_mei,Nagano Mei,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,b100bf08aec41ef1a28ad4c9e31cea70f774aabe951ed53db28367cfabbd8ac5
000638,raw/nagano_mei/0006.mp4,nagano_mei,Nagano Mei,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,243d2c08919120b259150dfa4b3c2890d6a0fc496da3d602c3ecd75541732a69
000639,raw/nagano_mei/0007.mp4,nagano_mei,Nagano Mei,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,082336cf26ad7eda34afb4951ae48e0e1bc79d01013496da5f841af01c30f4c7
000640,raw/nagano_mei/0008.mp4,nagano_mei,Nagano Mei,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,6a920f0fc5a84ffedbe0a6fb72a54037e45cfa013d2f6f874d7770f5871e638f
000641,raw/nagasawa_masami/0001.mp4,nagasawa_masami,Nagasawa Masami,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,f43bce65dc311308e5ad65f838a986c9a57d1bc7219b17725d29d44cbdacd109
000642,raw/nagasawa_masami/0002.mp4,nagasawa_masami,Nagasawa Masami,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,5fe82082e2de93be39a091a865f58d3dbe2ffae019ae9575cc60c0550f1383b5
000643,raw/nagasawa_masami/0003.mp4,nagasawa_masami,Nagasawa Masami,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,cb8095cbbb0b65d2eb608e9c49a3b5551fa01fbccf05cd6c9a274d3afc86dbc5
000644,raw/nagasawa_masami/0004.mp4,nagasawa_masami,Nagasawa Masami,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,424c26d2d59e14babd20d78df1a477edd18a2e6353d715f09fa1b0aff8873588
000645,raw/nagasawa_masami/0005.mp4,nagasawa_masami,Nagasawa Masami,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,05dcae3950ddee4e2149b43fa0e77169e5fdfd48532c93c477c277ed14252210
000646,raw/nagasawa_masami/0006.mp4,nagasawa_masami,Nagasawa Masami,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,3517dd0e5725edb93c2111736ce5a1153375ea761260ee557967a6aeffddb7fa
000647,raw/nagasawa_masami/0007.mp4,nagasawa_masami,Nagasawa Masami,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,fc76c31dee3be9024e231ad4725eeaedcd0d94eea94c6928a55f8571848b6944
000648,raw/nakama_yukie/0001.mp4,nakama_yukie,Nakama Yukie,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,2df5f9161fbe14766b034f5fef81d538ec9c3406676cdab53483e1573b75e99a
000649,raw/nakama_yukie/0002.mp4,nakama_yukie,Nakama Yukie,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,428e5bf41d2fdece7a9e67cf442a28386244b28a29d61b36a7764e1c97bec43f
000650,raw/nakama_yukie/0003.mp4,nakama_yukie,Nakama Yukie,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,36aa2f7df6b732b07245734509836e48e086a344f85de7540c4742816df49b6b
000651,raw/nakama_yukie/0004.mp4,nakama_yukie,Nakama Yukie,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,3c42ecaf750a4d72c131d8e04c6bf225a35649f9004c54412aff01a2673c3142
000652,raw/nakama_yukie/0005.mp4,nakama_yukie,Nakama Yukie,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,f7fb3990a304b03f94d2a81abd1209de7da79e0d82e3b71b42cd9ae5aeffee07
000653,raw/nakama_yukie/0006.mp4,nakama_yukie,Nakama Yukie,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,0c050b7b567d627f7c5090cc49c4f7b269217da776d1e503ca777106e9cd70b5
000654,raw/nakamori_akina/0001.mp4,nakamori_akina,Nakamori Akina,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,95c29115d0314f4a8e90b8f8529748f5b1f78f25225050da94796c635696f6f8
000655,raw/nakamori_akina/0002.mp4,nakamori_akina,Nakamori Akina,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,8d21460fd18c99acaf41f6b74de6045bd8443c45e7855f41261bd0f10083fde0
000656,raw/nakamori_akina/0003.mp4,nakamori_akina,Nakamori Akina,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,1b7848475832597a32a565f2d9375ae4860593a6e814e3ec97a832022b65c6d8
000657,raw/nakamori_akina/0004.mp4,nakamori_akina,Nakamori Akina,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,f168d7709dab698d8e63e3d3c45c179f58f86aab7a73f8c0d06251ff04672c7d
000658,raw/nakamori_akina/0005.mp4,nakamori_akina,Nakamori Akina,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,6b7190a0c207d46c14f7ffe644c05a9f043ee3836e2f49eed9ff06f02767db97
000659,raw/nakamori_akina/0006.mp4,nakamori_akina,Nakamori Akina,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,6b61f12ba570082e8719453258662585feed7dc24cdf90882e2c6fd0fab18d68
000660,raw/nakamori_akina/0007.mp4,nakamori_akina,Nakamori Akina,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,9fffaefa0f164102046d2e502bcea57aa094020684389bc386ca2047817a00be
000661,raw/nakamori_akina/0008.mp4,nakamori_akina,Nakamori Akina,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,f316583c96f85ead839d765ef306fabcf0762bb236d0cce33048b5141df4ec40
000662,raw/nakamori_akina/0009.mp4,nakamori_akina,Nakamori Akina,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,e658c98615c1bb675b2cb81126643d17aa451a7c34bdb5999fce30e5aa5844a6
000663,raw/nakamori_akina/0010.mp4,nakamori_akina,Nakamori Akina,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,8ecac2fc7228fd184a2206952b4e9b876f9cdb73e82b728a9c67d60c3730a2d1
000664,raw/natsukawa_yui/0001.mp4,natsukawa_yui,Natsukawa Yui,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,3cb83bcd30af6bf0b5677f5023be05bf8c72a57dc4774e5204020562979f9f67
000665,raw/natsukawa_yui/0002.mp4,natsukawa_yui,Natsukawa Yui,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,50334b2acf6088206d9fa2c52f2dd9a868b609c1746119eb1c8a25cd4937fc81
000666,raw/natsukawa_yui/0003.mp4,natsukawa_yui,Natsukawa Yui,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,994a40f2d3d9f7e836f0399898542ea39e8fee5a6461074399decf00f8d19bb9
000667,raw/natsukawa_yui/0004.mp4,natsukawa_yui,Natsukawa Yui,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,cdf5035daa38c7ee26ba0e7b4af86860c25ed1fa65bc80e1bfd53fdcd1db149d
000668,raw/natsukawa_yui/0005.mp4,natsukawa_yui,Natsukawa Yui,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,39e6638cf3c95ca20167942f9cddd09b2e685ebb4014d40daa0c9b4621001a44
000669,raw/natsukawa_yui/0006.mp4,natsukawa_yui,Natsukawa Yui,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,7e5b7281d95adaeb4cdd09fc6d65bd295f4908ffd6593e2083360df0cdd5d5fc
000670,raw/nguyn_ngoc_huyn/0001.mp4,nguyn_ngoc_huyn,Nguyễn Ngoc Huyền,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,6634914299fa283465b9bc34a6c901597fc6a046b9aafab4201d0dffd6ec15a6
000671,raw/nguyn_ngoc_huyn/0002.mp4,nguyn_ngoc_huyn,Nguyễn Ngoc Huyền,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,2dfd09326350ae63ab2f3c3fd9550eae8d6ba29cabde7d4a78df8562c37351f4
000672,raw/nguyn_ngoc_huyn/0003.mp4,nguyn_ngoc_huyn,Nguyễn Ngoc Huyền,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,d03c854cede13846689d9395886a945efdd76785d931fc5f87a0079f5d28230d
000673,raw/nguyn_ngoc_huyn/0004.mp4,nguyn_ngoc_huyn,Nguyễn Ngoc Huyền,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,17b4d3e803db696da5852cfd8195977d2e71d4ef9402826190a8ed6ce429dbda
000674,raw/nguyn_ngoc_huyn/0005.mp4,nguyn_ngoc_huyn,Nguyễn Ngoc Huyền,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,4f8452bb23765ce1497c6575c7dfbfad048a168ca9e434dc37cf650985c32841
000675,raw/nguyn_ngoc_huyn/0006.mp4,nguyn_ngoc_huyn,Nguyễn Ngoc Huyền,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,7e9c62f3f2a4c29d9337ea634d28248e8ed83e220fbd39d493a2f01373f3a66f
000676,raw/nguyn_ngoc_huyn/0007.mp4,nguyn_ngoc_huyn,Nguyễn Ngoc Huyền,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,ebaa8acaa92308d75a135196913fae7b0b502430a0aff39761dca7b4e1c35a42
000677,raw/nicole_kidman/0001.mp4,nicole_kidman,Nicole Kidman,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,ad3ad09716222e1dded6c1a7d3faccc747f0db341f58304f4779eef0f59be77c
000678,raw/nicole_kidman/0002.mp4,nicole_kidman,Nicole Kidman,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,9ad6838b3d58210616063237ebe7136614b5a31edad9fa710cc71030c7500e82
000679,raw/nicole_kidman/0003.mp4,nicole_kidman,Nicole Kidman,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,67c06a62c32ea404473797aef2ade9862dadf0361c013de83324dd66dd0cb3ee
000680,raw/nicole_kidman/0004.mp4,nicole_kidman,Nicole Kidman,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,fcf920935c3fcf97a05368e732217f1a78acbb6eda54f0ed048cfc7b36fcd2b1
000681,raw/nicole_kidman/0005.mp4,nicole_kidman,Nicole Kidman,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,209cfe7cc012861974c15e1a4ecb94963b4dfb984807a94f467092927f054f3b
000682,raw/nicole_kidman/0006.mp4,nicole_kidman,Nicole Kidman,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,1eea3540c66e331abd858698b09a29091d260550d3b3f068b4d30602bc7ad4bd
000683,raw/nicole_kidman/0007.mp4,nicole_kidman,Nicole Kidman,test,manual_collect,,UNKNOWN,No clear redistribution proof yet,537217c27d74e3660ce311681eea86d87b63501690bb6a5e85ba367e1daf70d7
000684,raw/oh_se_young/0001.mp4,oh_se_young,Oh Se Young,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,6c9c1dee6e31853d33b6cc7f413504050596e2f51d44e32d83fd0d0650fd15de
000685,raw/oh_se_young/0002.mp4,oh_se_young,Oh Se Young,train,manual_collect,,UNKNOWN,No clear redistribution proof yet,ad241a52d44be70e7f69deeac430c11951f2f1c8d99e287f1e9994b241868363
000686,raw/oh_se_young/0003.mp4,oh_se_young,Oh Se Young,val,manual_collect,,UNKNOWN,No clear redistribution proof yet,459f5b4678a16acc7b766ee98224b9e27243f5649dac487a4d47c78d4c6e93cb
